title,platform,score,release_year,release_month,release_day,Rank,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
LEGO Star Wars II: The Original Trilogy,Nintendo DS,3.5,2006,9,18,1882,Action,LucasArts,0.96,0.04,0.0,0.08,1.09
The Godfather: Mob Wars,PlayStation Portable,6.2,2006,9,18,10294,Action,Electronic Arts,0.09,0.01,0.0,0.01,0.11
Tiger Woods PGA Tour 07,PlayStation 2,8.5,2006,10,6,2837,Sports,Electronic Arts,0.6,0.02,0.0,0.1,0.72
Scarface: The World is Yours,PC,8.7,2006,10,6,13851,Action,Vivendi Games,0.01,0.02,0.0,0.01,0.04
Scarface: The World is Yours,PC,8.7,2006,10,6,13851,Action,Vivendi Games,0.01,0.02,0.0,0.01,0.04
Tiger Woods PGA Tour 07,Xbox,8.5,2006,10,6,7987,Sports,Electronic Arts,0.13,0.05,0.0,0.01,0.19
Bubble Bobble Revolution,Nintendo DS,3.5,2006,10,6,13347,Puzzle,Atari,0.04,0.0,0.0,0.0,0.05
Scarface: The World is Yours,PlayStation 2,8.7,2006,10,6,1695,Action,Vivendi Games,0.99,0.04,0.0,0.16,1.19
Mario vs. Donkey Kong 2: March of the Minis,Nintendo DS,7.0,2006,9,25,1683,Puzzle,Nintendo,0.74,0.03,0.36,0.07,1.2
Guilty Gear Judgment,PlayStation Portable,7.5,2006,9,23,8491,Fighting,Majesco Entertainment,0.13,0.0,0.02,0.01,0.16
LEGO Star Wars II: The Original Trilogy,PlayStation Portable,8.0,2006,9,12,1368,Action,LucasArts,0.58,0.51,0.0,0.32,1.41
Bounty Hounds,PlayStation Portable,7.0,2006,9,12,14123,Action,Namco Bandai Games,0.03,0.0,0.0,0.0,0.03
NHL 2K7,Xbox 360,8.9,2006,9,12,11328,Sports,Take-Two Interactive,0.07,0.0,0.0,0.01,0.08
NHL 2K7,Xbox,8.3,2006,9,12,16362,Sports,Take-Two Interactive,0.01,0.0,0.0,0.0,0.01
NHL 07,Xbox 360,8.7,2006,9,11,6317,Sports,Electronic Arts,0.25,0.01,0.0,0.02,0.27
NHL 07,Xbox,8.0,2006,9,11,14792,Sports,Electronic Arts,0.02,0.01,0.0,0.0,0.03
NHL 07,PlayStation 2,8.0,2006,9,11,3927,Sports,Electronic Arts,0.42,0.02,0.0,0.07,0.51
Rainbow Islands Revolution,Nintendo DS,5.0,2006,10,6,15487,Platform,Rising Star Games,0.01,0.0,0.0,0.0,0.02
The Fast and the Furious,PlayStation 2,6.6,2006,10,4,12631,Racing,Namco Bandai Games,0.03,0.02,0.0,0.01,0.06
Open Season,Xbox 360,6.3,2006,10,3,10115,Platform,Ubisoft,0.1,0.0,0.0,0.01,0.11
Open Season,PlayStation 2,6.0,2006,10,3,14866,Platform,Ubisoft,0.01,0.01,0.0,0.0,0.03
NBA 2K7,Xbox 360,8.3,2006,9,21,3484,Sports,Take-Two Interactive,0.53,0.0,0.0,0.04,0.58
Pirates of the Caribbean: Dead Man's Chest,Game Boy Advance,7.0,2006,9,19,4213,Adventure,Disney Interactive Studios,0.33,0.12,0.0,0.01,0.47
Company of Heroes,PC,9.4,2006,9,11,13303,Strategy,THQ,0.0,0.04,0.0,0.01,0.05
Bomberman,PlayStation Portable,7.0,2006,9,11,8733,Puzzle,Konami Digital Entertainment,0.14,0.0,0.0,0.01,0.15
MechAssault: Phantom War,Nintendo DS,7.0,2006,9,11,14703,Simulation,Majesco Entertainment,0.03,0.0,0.0,0.0,0.03
Rapala Trophies,PlayStation Portable,7.0,2006,9,15,13464,Sports,Activision,0.04,0.0,0.0,0.0,0.04
Okami,PlayStation 2,9.1,2006,9,15,3230,Action,Capcom,0.11,0.03,0.15,0.34,0.63
NBA Live 07,Xbox,4.9,2006,10,2,12780,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.06
NBA Live 07,Xbox 360,6.0,2006,10,2,4293,Sports,Electronic Arts,0.42,0.0,0.0,0.04,0.46
NBA Live 07,PlayStation Portable,6.0,2006,10,2,3902,Sports,Electronic Arts,0.47,0.0,0.0,0.04,0.51
NBA Live 07,PlayStation 2,4.9,2006,10,2,1518,Sports,Electronic Arts,1.07,0.04,0.02,0.17,1.3
Samurai Warriors 2,PlayStation 2,5.8,2006,9,19,3291,Action,Tecmo Koei,0.02,0.02,0.57,0.01,0.61
Samurai Warriors 2,Xbox 360,5.5,2006,9,19,11594,Action,Tecmo Koei,0.07,0.01,0.0,0.01,0.08
LEGO Star Wars II: The Original Trilogy,Game Boy Advance,7.8,2006,9,11,11201,Action,LucasArts,0.06,0.02,0.0,0.0,0.09
Pirates: Legend of the Black Buccaneer,PlayStation 2,5.0,2006,9,11,15709,Adventure,10TACLE Studios,0.01,0.01,0.0,0.0,0.02
Mega Man ZX,Nintendo DS,8.2,2006,9,8,5934,Platform,Capcom,0.18,0.0,0.1,0.02,0.3
ParaWorld,PC,7.8,2006,9,28,14933,Strategy,Deep Silver,0.0,0.02,0.0,0.0,0.02
NBA 2K7,Xbox,8.8,2006,9,27,14727,Sports,Take-Two Interactive,0.02,0.01,0.0,0.0,0.03
NASCAR 07,PlayStation 2,7.5,2006,9,8,10012,Racing,Electronic Arts,0.06,0.04,0.0,0.01,0.11
Cars,Xbox 360,7.2,2006,10,23,6651,Racing,THQ,0.22,0.02,0.0,0.02,0.25
Hannah Montana,Nintendo DS,6.5,2006,10,23,570,Action,Disney Interactive Studios,1.59,0.8,0.0,0.26,2.65
Medal of Honor Heroes,PlayStation Portable,8.4,2006,10,23,573,Shooter,Electronic Arts,0.86,1.11,0.01,0.66,2.65
Avatar: The Last Airbender,PlayStation Portable,5.1,2006,10,16,10197,Adventure,THQ,0.1,0.0,0.0,0.01,0.11
Battlefield 2142,PC,8.4,2006,10,20,14786,Shooter,Electronic Arts,0.0,0.02,0.0,0.0,0.03
Scooby-Doo! Who's Watching Who?,Nintendo DS,7.0,2006,10,20,10879,Adventure,THQ,0.08,0.01,0.0,0.01,0.09
Ace Combat X: Skies of Deception,PlayStation Portable,8.7,2006,10,20,2090,Simulation,Namco Bandai Games,0.37,0.31,0.12,0.19,0.99
Gun Showdown,PlayStation Portable,8.0,2006,10,20,12526,Action,Activision,0.05,0.01,0.0,0.01,0.06
FIFA Soccer 07,Nintendo DS,7.9,2006,10,13,12589,Sports,Electronic Arts,0.05,0.01,0.0,0.0,0.06
Gangs of London,PlayStation Portable,4.5,2006,10,13,2158,Adventure,Sony Computer Entertainment,0.3,0.44,0.0,0.22,0.96
Stacked with Daniel Negreanu,PlayStation Portable,5.0,2006,10,13,14306,Misc,Myelin Media,0.03,0.0,0.0,0.0,0.03
Tiger Woods PGA Tour 07,Xbox 360,8.5,2006,10,13,4107,Sports,Electronic Arts,0.44,0.0,0.0,0.04,0.48
Capcom Classics Collection Reloaded,PlayStation Portable,8.0,2006,10,18,5498,Misc,Capcom,0.26,0.0,0.03,0.03,0.33
Crash Boom Bang!,Nintendo DS,2.0,2006,10,18,10943,Misc,Vivendi Games,0.07,0.01,0.0,0.01,0.09
The Sims 2: Pets,PlayStation 2,7.7,2006,10,18,5930,Simulation,Electronic Arts,0.02,0.01,0.0,0.27,0.3
Caesar IV,PC,7.7,2006,10,17,13871,Strategy,Vivendi Games,0.0,0.03,0.0,0.01,0.04
Contact,Nintendo DS,7.5,2006,10,19,10425,Role-Playing,Rising Star Games,0.07,0.0,0.03,0.01,0.1
Open Season,PlayStation Portable,6.3,2006,10,11,11685,Platform,Ubisoft,0.07,0.0,0.0,0.01,0.08
Tales of the Abyss,PlayStation 2,8.3,2006,10,11,3515,Role-Playing,Namco Bandai Games,0.0,0.0,0.57,0.0,0.57
Destroy All Humans! 2,PlayStation 2,8.0,2006,10,17,4104,Action,THQ,0.4,0.02,0.0,0.07,0.48
The Legend of Spyro: A New Beginning,Nintendo DS,7.1,2006,10,17,5074,Platform,Vivendi Games,0.34,0.01,0.0,0.03,0.38
The Suite Life of Zack & Cody: Tipton Trouble,Nintendo DS,5.0,2006,10,10,6630,Action,Disney Interactive Studios,0.23,0.0,0.0,0.02,0.25
Bratz: Forever Diamondz,Nintendo DS,4.5,2006,10,10,1278,Adventure,THQ,0.43,0.88,0.0,0.18,1.48
Bully,PlayStation 2,8.9,2006,10,16,2215,Action,Take-Two Interactive,0.75,0.03,0.04,0.12,0.94
Killzone: Liberation,PlayStation Portable,9.0,2006,10,16,2328,Shooter,Sony Computer Entertainment,0.44,0.28,0.0,0.18,0.89
Dungeon Siege: Throne of Agony,PlayStation Portable,8.3,2006,11,3,8480,Role-Playing,Take-Two Interactive,0.13,0.02,0.0,0.02,0.16
Neverwinter Nights 2,PC,8.5,2006,11,3,14873,Role-Playing,Atari,0.0,0.02,0.0,0.0,0.03
Strawberry Shortcake: Strawberryland Games,Nintendo DS,5.0,2006,11,3,12992,Action,Game Factory,0.05,0.0,0.0,0.0,0.05
Marvel: Ultimate Alliance,PlayStation Portable,8.1,2006,11,3,5142,Role-Playing,Activision,0.33,0.0,0.0,0.03,0.37
Flushed Away,Nintendo DS,4.0,2006,11,3,10563,Platform,D3Publisher,0.09,0.0,0.0,0.01,0.1
Need for Speed Carbon: Own the City,Nintendo DS,7.5,2006,11,3,7490,Racing,Electronic Arts,0.17,0.02,0.0,0.02,0.21
Pokemon Ranger,Nintendo DS,7.1,2006,11,2,752,Role-Playing,Nintendo,1.29,0.04,0.73,0.12,2.18
Tony Hawk's Project 8,PlayStation 3,7.0,2006,11,9,3198,Sports,Activision,0.3,0.23,0.01,0.1,0.63
SpongeBob SquarePants: Creature from the Krusty Krab,Nintendo DS,5.5,2006,11,9,4038,Platform,THQ,0.45,0.0,0.0,0.04,0.49
Call of Duty 3,Xbox 360,8.8,2006,11,8,551,Shooter,Activision,1.49,0.93,0.02,0.27,2.71
Games Explosion!,Game Boy Advance,4.0,2006,11,2,15904,Action,THQ,0.01,0.0,0.0,0.0,0.02
Elite Beat Agents,Nintendo DS,9.5,2006,11,1,5030,Misc,Nintendo,0.31,0.03,0.0,0.03,0.38
Nacho Libre,Nintendo DS,4.0,2006,11,1,14436,Action,Majesco Entertainment,0.03,0.0,0.0,0.0,0.03
Need for Speed Carbon: Own the City,PlayStation Portable,7.0,2006,11,1,634,Racing,Electronic Arts,0.87,0.98,0.0,0.59,2.44
Grand Theft Auto: Vice City Stories,PlayStation Portable,9.0,2006,10,30,199,Action,Take-Two Interactive,1.7,2.02,0.16,1.21,5.08
1701 A.D.,PC,8.2,2006,10,30,5843,Simulation,Deep Silver,0.0,0.25,0.0,0.05,0.3
Tony Hawk's Project 8,Xbox 360,7.8,2006,11,8,4024,Sports,Activision,0.44,0.02,0.0,0.04,0.49
Justice League Heroes,Nintendo DS,4.4,2006,11,8,11010,Role-Playing,Eidos Interactive,0.08,0.0,0.0,0.01,0.09
Genji: Days of the Blade,PlayStation 3,6.0,2006,11,7,2727,Action,Sony Computer Entertainment,0.18,0.38,0.06,0.14,0.76
SOCOM: U.S. Navy SEALs Fireteam Bravo 2,PlayStation Portable,8.0,2006,11,7,1968,Shooter,Sony Computer Entertainment,0.81,0.11,0.0,0.13,1.05
SingStar Rocks!,PlayStation 2,5.3,2006,11,14,1867,Misc,Sony Computer Entertainment,0.0,0.84,0.0,0.25,1.1
Tom and Jerry Tales,Nintendo DS,5.5,2006,11,14,5963,Platform,Warner Bros. Interactive Entertainment,0.21,0.06,0.0,0.02,0.29
Greg Hastings' Tournament Paintball Max'd,PlayStation 2,6.5,2006,11,14,16337,Shooter,Activision,0.01,0.0,0.0,0.0,0.01
NHL 2K7,PlayStation 3,8.6,2006,11,14,9672,Sports,Take-Two Interactive,0.11,0.0,0.0,0.01,0.12
Ridge Racer 7,PlayStation 3,8.2,2006,11,14,1416,Racing,Namco Bandai Games,0.24,0.7,0.16,0.26,1.37
Children of Mana,Nintendo DS,8.0,2006,10,31,4089,Role-Playing,Nintendo,0.16,0.01,0.29,0.02,0.48
FIFA Soccer 07,Xbox 360,6.8,2006,10,31,6236,Sports,Electronic Arts,0.24,0.01,0.0,0.02,0.28
Scurge: Hive,Nintendo DS,7.0,2006,10,27,12688,Action,SouthPeak Games,0.05,0.0,0.0,0.0,0.06
Justice League Heroes: The Flash,Game Boy Advance,8.0,2006,10,27,14835,Action,Eidos Interactive,0.02,0.01,0.0,0.0,0.03
Need for Speed Carbon,PlayStation 2,7.8,2006,10,27,1463,Racing,Electronic Arts,1.22,0.05,0.05,0.01,1.34
Need for Speed Carbon,PC,8.2,2006,10,27,13153,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05
Final Fantasy XII,PlayStation 2,9.5,2006,10,27,148,Role-Playing,Square Enix,1.88,0.0,2.33,1.74,5.95
Phantasy Star Universe,PlayStation 2,6.6,2006,11,7,7899,Role-Playing,Sega,0.0,0.0,0.19,0.0,0.19
Gears of War,Xbox 360,9.4,2006,11,7,142,Shooter,Microsoft Game Studios,3.54,1.9,0.07,0.6,6.11
The Sims 2: Pets,Nintendo DS,5.1,2006,11,7,798,Simulation,Electronic Arts,0.92,0.94,0.0,0.22,2.09
Yoshi's Island DS,Nintendo DS,8.0,2006,11,13,527,Platform,Nintendo,1.47,0.07,1.1,0.15,2.8
Trauma Center: Second Opinion,Wii,8.0,2006,11,13,5268,Simulation,Nintendo,0.28,0.02,0.03,0.03,0.35
Dead or Alive Xtreme 2,Xbox 360,6.4,2006,11,13,6574,Sports,Tecmo Koei,0.15,0.03,0.06,0.02,0.26
Wii Sports,Wii,7.5,2006,11,13,1,Sports,Nintendo,41.49,29.02,3.77,8.46,82.74
Warhammer: Mark of Chaos,PC,8.0,2006,11,10,14673,Strategy,Deep Silver,0.0,0.02,0.0,0.0,0.03
Medieval II: Total War,PC,8.8,2006,11,10,10848,Strategy,Sega,0.0,0.08,0.0,0.02,0.09
Resistance: Fall of Man,PlayStation 3,9.1,2006,11,10,254,Shooter,Sony Computer Entertainment,1.73,1.73,0.14,0.75,4.35
Tony Hawk's Project 8,PlayStation 2,6.3,2006,11,10,2394,Sports,Activision,0.72,0.03,0.0,0.12,0.87
Need for Speed Carbon,Xbox,7.8,2006,10,27,4200,Racing,Electronic Arts,0.35,0.1,0.0,0.02,0.47
Stronghold Legends,PC,5.7,2006,10,27,15684,Strategy,Take-Two Interactive,0.0,0.01,0.0,0.0,0.02
Need for Speed Carbon,Xbox 360,8.2,2006,10,27,1105,Racing,Electronic Arts,0.76,0.7,0.02,0.18,1.66
WTF: Work Time Fun,PlayStation Portable,6.4,2006,10,26,13671,Puzzle,Sony Computer Entertainment,0.04,0.0,0.0,0.0,0.04
Phantasy Star Universe,Xbox 360,6.4,2006,11,6,9830,Role-Playing,Sega,0.09,0.02,0.0,0.01,0.12
Madden NFL 07,Game Boy Advance,7.5,2006,11,9,14817,Sports,Electronic Arts,0.02,0.01,0.0,0.0,0.03
Guild Wars: Nightfall,PC,8.4,2006,11,9,14732,Role-Playing,NCSoft,0.0,0.02,0.0,0.01,0.03
Every Extend Extra,PlayStation Portable,8.1,2006,11,9,10029,Shooter,Disney Interactive Studios,0.1,0.01,0.0,0.01,0.11
The Sims 2: Pets,PC,7.4,2006,10,26,13618,Simulation,Electronic Arts,0.01,0.02,0.0,0.01,0.04
Marvel: Ultimate Alliance,Xbox 360,8.2,2006,10,25,614,Role-Playing,Activision,2.29,0.02,0.0,0.19,2.5
Tony Hawk's Downhill Jam,Nintendo DS,8.7,2006,10,25,7199,Sports,Activision,0.2,0.0,0.0,0.02,0.22
Avatar: The Last Airbender,Nintendo DS,7.0,2006,10,25,5436,Adventure,THQ,0.3,0.01,0.0,0.03,0.34
Marvel: Ultimate Alliance,PlayStation 2,8.1,2006,10,25,2510,Role-Playing,Activision,0.69,0.03,0.0,0.11,0.82
Marvel: Ultimate Alliance,PC,8.2,2006,10,25,16236,Role-Playing,Activision,0.01,0.0,0.0,0.0,0.01
F.E.A.R.,Xbox 360,9.1,2006,10,25,5366,Shooter,Vivendi Games,0.28,0.03,0.0,0.03,0.34
ATV Offroad Fury Pro,PlayStation Portable,7.9,2006,10,25,4251,Racing,Sony Computer Entertainment,0.37,0.04,0.0,0.05,0.46
Sid Meier's Railroads!,PC,8.0,2006,10,24,13858,Simulation,Take-Two Interactive,0.01,0.03,0.0,0.01,0.04
Family Guy,PlayStation Portable,4.1,2006,10,24,7717,Action,Take-Two Interactive,0.18,0.0,0.0,0.02,0.2
Touch Detective,Nintendo DS,5.5,2006,10,24,10745,Adventure,505 Games,0.06,0.03,0.0,0.01,0.1
Need for Speed Carbon,PlayStation 3,7.9,2006,11,15,1577,Racing,Electronic Arts,0.49,0.52,0.03,0.21,1.26
Untold Legends: Dark Kingdom,PlayStation 3,6.5,2006,11,15,7647,Role-Playing,Electronic Arts,0.14,0.02,0.02,0.02,0.2
Call of Duty 3,PlayStation 2,8.0,2006,11,15,1921,Shooter,Activision,0.89,0.03,0.0,0.15,1.07
Marvel: Ultimate Alliance,PlayStation 3,7.9,2006,11,15,4948,Role-Playing,Activision,0.33,0.02,0.0,0.04,0.39
Tiger Woods PGA Tour 07,PlayStation 3,8.3,2006,11,15,3958,Sports,Electronic Arts,0.31,0.12,0.0,0.07,0.5
Dynasty Warriors Vol. 2,PlayStation Portable,5.4,2006,11,14,13254,Action,Tecmo Koei,0.04,0.0,0.0,0.0,0.05
Final Fantasy III,Nintendo DS,7.8,2006,11,14,774,Role-Playing,Square Enix,0.91,0.05,1.07,0.09,2.12
Cabela's African Safari,PlayStation Portable,7.3,2006,11,14,13336,Sports,Activision Value,0.04,0.0,0.0,0.0,0.05
Super Monkey Ball: Banana Blitz,Wii,8.4,2006,11,14,709,Misc,Sega,1.07,0.92,0.04,0.24,2.27
Star Trek: Tactical Assault,PlayStation Portable,6.4,2006,11,21,14523,Strategy,Ubisoft,0.02,0.01,0.0,0.0,0.03
Thrillville,PlayStation 2,7.5,2006,11,21,3064,Strategy,Atari,0.55,0.02,0.0,0.09,0.66
Star Trek: Tactical Assault,Nintendo DS,6.0,2006,11,21,12379,Strategy,Ubisoft,0.05,0.01,0.0,0.0,0.06
Red Steel,Wii,6.0,2006,11,20,3000,Shooter,Ubisoft,0.55,0.04,0.04,0.05,0.68
NFL Street 3,PlayStation Portable,7.3,2006,11,20,6411,Sports,Electronic Arts,0.24,0.0,0.0,0.02,0.27
Call of Duty 3,PlayStation 3,7.8,2006,11,20,1240,Shooter,Activision,0.6,0.63,0.03,0.26,1.52
Tony Hawk's Project 8,PlayStation Portable,6.0,2006,11,22,3575,Sports,Activision,0.41,0.08,0.0,0.07,0.56
NBA 2K7,PlayStation 3,8.5,2006,11,17,5031,Sports,Take-Two Interactive,0.3,0.04,0.0,0.04,0.38
The Legend of Zelda: Twilight Princess,Wii,9.5,2006,11,17,101,Action,Nintendo,3.83,2.19,0.6,0.7,7.31
Mobile Suit Gundam: Crossfire,PlayStation 3,3.2,2006,11,17,7527,Simulation,Namco Bandai Games,0.06,0.0,0.14,0.01,0.2
Madden NFL 07,Wii,8.5,2006,11,17,3977,Sports,Electronic Arts,0.46,0.0,0.0,0.04,0.5
Digimon World DS,Nintendo DS,7.5,2006,11,22,10081,Role-Playing,Namco Bandai Games,0.1,0.0,0.0,0.01,0.11
Tom Clancy's Rainbow Six: Vegas,Xbox 360,9.3,2006,11,16,872,Shooter,Ubisoft,1.09,0.65,0.02,0.2,1.96
Rayman Raving Rabbids,Wii,8.3,2006,11,16,1342,Misc,Ubisoft,1.23,0.07,0.02,0.11,1.44
Madden NFL 07,PlayStation 3,8.3,2006,11,16,3864,Sports,Electronic Arts,0.47,0.0,0.01,0.04,0.52
Excite Truck,Wii,8.0,2006,11,15,3698,Racing,Nintendo,0.4,0.03,0.08,0.04,0.54
Konductra,Nintendo DS,6.5,2006,11,22,15817,Puzzle,O3 Entertainment,0.02,0.0,0.0,0.0,0.02
Eragon,Xbox 360,4.7,2006,11,21,9179,Action,Vivendi Games,0.12,0.01,0.0,0.01,0.14
Thrillville,PlayStation Portable,7.5,2006,11,21,7497,Strategy,Atari,0.18,0.0,0.0,0.02,0.2
That's So Raven: Psychic on the Scene,Nintendo DS,7.5,2006,12,1,6783,Adventure,Disney Interactive Studios,0.23,0.0,0.0,0.02,0.24
Blitz: The League,Xbox 360,6.5,2006,12,1,8607,Sports,Midway Games,0.15,0.0,0.0,0.01,0.16
Marvel: Ultimate Alliance,Wii,6.5,2006,12,1,4752,Role-Playing,Activision,0.37,0.01,0.0,0.03,0.41
Microsoft Flight Simulator X,PC,7.0,2006,12,1,4550,Simulation,Microsoft Game Studios,0.02,0.34,0.0,0.07,0.43
Donkey Kong,NES,4.0,2006,12,1,1811,Platform,Nintendo,0.23,0.05,0.84,0.01,1.13
The Grim Adventures of Billy & Mandy,Wii,6.8,2006,12,5,13196,Action,Midway Games,0.04,0.0,0.0,0.0,0.05
Mario Bros.,NES,4.5,2006,12,8,702,Platform,Nintendo,0.51,0.12,1.63,0.02,2.28
Reel Fishing: The Great Outdoors,PlayStation Portable,2.1,2006,12,8,13154,Sports,Natsume,0.05,0.0,0.0,0.0,0.05
Ford Bold Moves Street Racing,PlayStation Portable,3.5,2006,11,30,13396,Racing,Xplosiv,0.04,0.0,0.0,0.0,0.05
Sonic the Hedgehog,Xbox 360,4.8,2006,11,30,1985,Platform,Sega,0.44,0.49,0.0,0.11,1.05
Mind Quiz,PlayStation Portable,4.6,2006,11,30,10801,Action,Ubisoft,0.08,0.01,0.0,0.01,0.1
GT Pro Series,Wii,4.0,2006,11,28,3828,Racing,Ubisoft,0.46,0.01,0.02,0.04,0.52
Kirby Squeak Squad,Nintendo DS,7.8,2006,12,5,871,Platform,Nintendo,0.79,0.03,1.05,0.08,1.96
Gitaroo Man Lives!,PlayStation Portable,8.4,2006,12,5,13701,Misc,Tecmo Koei,0.03,0.0,0.0,0.0,0.04
Need for Speed Carbon,Wii,7.4,2006,12,5,1527,Racing,Electronic Arts,0.46,0.66,0.02,0.15,1.29
Full Auto 2: Battlelines,PlayStation 3,7.8,2006,12,8,8112,Racing,Sega,0.14,0.02,0.0,0.02,0.18
Mortal Kombat: Unchained,PlayStation Portable,7.0,2006,12,8,2772,Fighting,Midway Games,0.67,0.01,0.0,0.06,0.74
Ice Hockey,NES,7.0,2006,12,12,639,Sports,Nintendo,1.27,0.32,0.78,0.05,2.42
Rush,PlayStation Portable,5.2,2006,11,29,9797,Racing,Midway Games,0.11,0.0,0.0,0.01,0.12
Avatar: The Last Airbender,Wii,5.1,2006,11,29,6145,Adventure,THQ,0.24,0.02,0.0,0.02,0.28
The Sims 2: Pets,PlayStation Portable,6.4,2006,11,28,2572,Simulation,Electronic Arts,0.19,0.39,0.0,0.22,0.8
Gothic 3,PC,4.9,2006,11,28,12752,Role-Playing,JoWood Productions,0.0,0.05,0.0,0.01,0.06
Castlevania: Portrait of Ruin,Nintendo DS,8.9,2006,12,5,4537,Platform,Konami Digital Entertainment,0.33,0.03,0.04,0.03,0.43
Monster Bomber,Nintendo DS,4.5,2006,12,4,16281,Puzzle,505 Games,0.01,0.0,0.0,0.0,0.01
Secret Files: Tunguska,PC,7.6,2006,12,4,13444,Adventure,DreamCatcher Interactive,0.0,0.04,0.0,0.01,0.05
Platypus,PlayStation Portable,5.0,2006,12,7,15820,Shooter,Funsta,0.02,0.0,0.0,0.0,0.02
Eragon,Nintendo DS,7.0,2006,12,7,8558,Action,Vivendi Games,0.13,0.02,0.0,0.01,0.16
Bionicle Heroes,Nintendo DS,8.0,2006,12,7,12340,Shooter,Eidos Interactive,0.06,0.0,0.0,0.0,0.06
Online Chess Kingdoms,PlayStation Portable,6.0,2006,12,7,15924,Misc,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.02
Ice Age 2: The Meltdown,Wii,7.5,2006,12,11,11412,Platform,Vivendi Games,0.06,0.01,0.0,0.01,0.08
Rampage: Total Destruction,Wii,4.0,2006,12,11,7191,Action,Midway Games,0.19,0.01,0.0,0.02,0.22
Star Trek: Legacy,PC,5.9,2006,12,11,15798,Simulation,Ubisoft,0.0,0.01,0.0,0.0,0.02
Brain Boost: Gamma Wave,Nintendo DS,4.5,2006,11,27,8886,Puzzle,505 Games,0.14,0.0,0.0,0.01,0.15
Dave Mirra BMX Challenge,PlayStation Portable,2.0,2006,11,27,11914,Sports,Oxygen Interactive,0.06,0.0,0.0,0.01,0.07
Brain Boost: Beta Wave,Nintendo DS,4.5,2006,11,27,8914,Puzzle,505 Games,0.14,0.0,0.0,0.01,0.15
Cars,Wii,6.8,2006,11,27,2203,Racing,THQ,0.83,0.04,0.0,0.07,0.94
Metal Gear Solid: Portable Ops,PlayStation Portable,9.0,2006,12,4,1687,Action,Konami Digital Entertainment,0.38,0.35,0.38,0.09,1.19
Fight Night Round 3,PlayStation 3,8.3,2006,12,4,1088,Fighting,Electronic Arts,0.81,0.59,0.01,0.26,1.67
Happy Feet,Nintendo DS,5.0,2006,12,1,5737,Action,Midway Games,0.27,0.01,0.0,0.02,0.31
Xiaolin Showdown,PlayStation Portable,6.0,2006,12,1,12539,Action,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.06
Donkey Kong Jr.,NES,5.0,2006,12,6,1841,Platform,Nintendo,0.33,0.07,0.7,0.01,1.11
Elebits,Wii,8.3,2006,12,11,5523,Action,Konami Digital Entertainment,0.22,0.01,0.08,0.02,0.33
Happy Feet,Wii,4.5,2006,12,11,9257,Action,Midway Games,0.12,0.0,0.0,0.01,0.14
Sonic Rivals,PlayStation Portable,7.4,2006,11,22,1336,Racing,Sega,0.73,0.42,0.0,0.28,1.44
College Hoops 2K7,Xbox 360,8.2,2006,11,22,7340,Sports,Take-Two Interactive,0.2,0.0,0.0,0.02,0.21
Charlotte's Web,Nintendo DS,6.5,2006,12,11,11224,Action,Sega,0.08,0.0,0.0,0.01,0.09
Gunstar Heroes,Genesis,9.0,2006,12,11,9563,Shooter,Sega,0.0,0.0,0.13,0.0,0.13
Cartoon Network Racing,Nintendo DS,5.8,2007,1,11,13162,Action,Game Factory,0.04,0.0,0.0,0.0,0.05
Over the Hedge: Hammy Goes Nuts!,Nintendo DS,4.8,2007,1,11,9402,Platform,Activision,0.12,0.0,0.0,0.01,0.13
Yggdra Union: We'll Never Fight Alone,Game Boy Advance,7.8,2007,1,11,14143,Role-Playing,Sting,0.0,0.0,0.03,0.0,0.03
Bomberman Land Touch!,Nintendo DS,8.5,2006,12,8,11167,Puzzle,Rising Star Games,0.04,0.0,0.04,0.0,0.09
Gradius,NES,7.0,2007,1,9,1429,Shooter,Konami Digital Entertainment,0.27,0.08,1.0,0.01,1.36
Star Wars: Lethal Alliance,PlayStation Portable,7.0,2007,1,9,9425,Action,Ubisoft,0.11,0.01,0.0,0.01,0.13
Tomb Raider: Legend,Nintendo DS,6.1,2006,12,15,11809,Action,Eidos Interactive,0.04,0.02,0.0,0.01,0.07
Super Swing Golf,Wii,7.3,2006,12,22,7082,Sports,Nintendo,0.14,0.01,0.07,0.01,0.23
Pimp My Ride,Xbox 360,2.9,2006,12,21,10252,Racing,Activision,0.1,0.01,0.0,0.01,0.11
Final Fantasy V Advance,Game Boy Advance,8.5,2007,1,8,6493,Role-Playing,Nintendo,0.0,0.0,0.26,0.01,0.26
Lost Planet: Extreme Condition,Xbox 360,8.5,2007,1,5,1459,Shooter,Capcom,1.09,0.04,0.1,0.11,1.34
Far Cry Vengeance,Wii,4.0,2006,12,14,11443,Shooter,Ubisoft,0.06,0.01,0.0,0.01,0.08
Metal Slug Anthology,Wii,7.2,2006,12,20,8808,Shooter,Ignition Entertainment,0.12,0.01,0.0,0.01,0.15
Eragon,PlayStation Portable,6.4,2006,12,20,10169,Action,Vivendi Games,0.1,0.0,0.0,0.01,0.11
